ID,ENGLISH,CHINESE,GERMAN,SPANISH,FRENCH
Quest_17_8,"Vous avez convaincu Alfoz d'autoriser l'article de Modissa. Le numéro électoral fera du bruit dans toute la ville, pour le meilleur et pour le pire.",,,,"Vous avez convaincu Alfoz d'autoriser l'article de Modissa. Le numéro électoral fera du bruit dans toute la ville, pour le meilleur et pour le pire."
Quest_17_9,L'encre que vous avez donnée à Modissa les aidera à imprimer encore plus d'exemplaires du Chant. Ils devraient maintenant couvrir entièrement leur numéro électoral.,,,,L'encre que vous avez donnée à Modissa les aidera à imprimer encore plus d'exemplaires du Chant. Ils devraient maintenant couvrir entièrement leur numéro électoral.
Quest_17_10,"Vous avez révélé l'emplacement de l'imprimerie à Viira. Ils la fermeront avant que le numéro électoral puisse sortir. Bien sûr, les azgalistes ne sauront pas que c'est vous qui êtes derrière tout ça...",,,,"Vous avez révélé l'emplacement de l'imprimerie à Viira. Ils la fermeront avant que le numéro électoral puisse sortir. Bien sûr, les azgalistes ne sauront pas que c'est vous qui êtes derrière tout ça..."
Quest_18_1,Résistance norvikienne,,,,Résistance norvikienne
Quest_18_2,Vous avez entendu parler d'une société secrète de Nationalistes « purs » qui se réunissent au Rollermill. Ils doivent être très puissants.,,,,Vous avez entendu parler d'une société secrète de Nationalistes « purs » qui se réunissent au Rollermill. Ils doivent être très puissants.
Quest_18_3,"Rollo et ses amis se réunissent au Rollermill. Ils veulent que vous voliez un document aux Libre-Marcheurs, au nom de leur contact secret au sein de la Résistance.",,,,"Rollo et ses amis se réunissent au Rollermill. Ils veulent que vous voliez un document aux Libre-Marcheurs, au nom de leur contact secret au sein de la Résistance."
Quest_18_4,"L'Askanii-Reeds Trade Co. aurait signé avec la ville un contrat lui accordant des droits fonciers exclusifs sur chaque port. Y compris tout Waterlane. En échange, les Libre-Marcheurs ont financé plusieurs entreprises personnelles du Magistrat. Si cela sortait, ce serait le chaos.",,,,"L'Askanii-Reeds Trade Co. aurait signé avec la ville un contrat lui accordant des droits fonciers exclusifs sur chaque port. Y compris tout Waterlane. En échange, les Libre-Marcheurs ont financé plusieurs entreprises personnelles du Magistrat. Si cela sortait, ce serait le chaos."
Quest_18_5,Vous avez donné les documents à Rollo. L'effet que cela aura sur la ville reste indécis.,,,,Vous avez donné les documents à Rollo. L'effet que cela aura sur la ville reste indécis.
Quest_18_6,"Vous avez rendu les documents à l'Agente Viira, en l'informant du complot contre les Libre-Marcheurs dans la ville.",,,,"Vous avez rendu les documents à l'Agente Viira, en l'informant du complot contre les Libre-Marcheurs dans la ville."
Quest_18_7,Vous avez fait partir les garçons du Rollermill. Ils n'y tiendront plus leurs réunions.,,,,Vous avez fait partir les garçons du Rollermill. Ils n'y tiendront plus leurs réunions.
,,,,,
Quest_19_1,Domination du capital,,,,Domination du capital
Quest_19_2,"Comme vous êtes un ami de l'AR Trading Co., Viira vous a proposé un boulot : distribuer des AEFA (Accords Économiques Libre-Marcheurs Askanii) aux entrepreneurs locaux.",,,,"Comme vous êtes un ami de l'AR Trading Co., Viira vous a proposé un boulot : distribuer des AEFA (Accords Économiques Libre-Marcheurs Askanii) aux entrepreneurs locaux."
Quest_19_3,Vous avez remis un AEFA à Visken.,,,,Vous avez remis un AEFA à Visken.
Quest_19_4,Vous avez remis un AEFA au Vendeur de Potions.,,,,Vous avez remis un AEFA au Vendeur de Potions.
Quest_19_5,Vous avez remis un AEFA à Rixbiter.,,,,Vous avez remis un AEFA à Rixbiter.
Quest_19_6,Vous avez remis un AEFA au Relieur.,,,,Vous avez remis un AEFA au Relieur.
Quest_19_7,Vous avez remis un AEFA à Thalassos.,,,,Vous avez remis un AEFA à Thalassos.
Quest_19_8,Vous avez remis un AEFA à Oyu., ,,,Vous avez remis un AEFA à Oyu.
Quest_19_9,"Vous avez eu une charmante conversation avec le visage terrifiant de la Horde dorée, l'Ambassadeur Ivcx.",,,,"Vous avez eu une charmante conversation avec le visage terrifiant de la Horde dorée, l'Ambassadeur Ivcx."
Quest_19_10,"Viira était contente de votre prestation dans cette conversation tendue, et vous offre un avenir au sein de l'AR Trading Co.",,,,"Viira était contente de votre prestation dans cette conversation tendue, et vous offre un avenir au sein de l'AR Trading Co."
Quest_19_11,Viira était furieuse de votre comportement et a promis des représailles à l'avenir. Les Libre-Marcheurs ne sont plus vos amis.,,,,Viira était furieuse de votre comportement et a promis des représailles à l'avenir. Les Libre-Marcheurs ne sont plus vos amis.
Quest_19_12,Vous avez tenu tête à Ivcx tout en renforçant la revendication des Libre-Marcheurs sur Norvik. Viira est extrêmement contente de votre prestation et vous promet un grand avenir au sein de la Révolution.,,,,Vous avez tenu tête à Ivcx tout en renforçant la revendication des Libre-Marcheurs sur Norvik. Viira est extrêmement contente de votre prestation et vous promet un grand avenir au sein de la Révolution.
,,,,,
Quest_21_1,Milkurious,,,,Milkurious
Quest_21_2,"Collecte de couronnes. Capture de pièces. Kidnapping de cash. Il existe beaucoup de façons de le décrire.

<b>Devenez riche. Ou mourez en essayant.</b> Le seul moyen d'y arriver est évidemment d'obtenir ce boulot de livraison de lait. Essayez de regarder du côté de Waterlane le matin...",,,,"Collecte de couronnes. Capture de pièces. Kidnapping de cash. Il existe beaucoup de façons de le décrire.

<b>Devenez riche. Ou mourez en essayant.</b> Le seul moyen d'y arriver est évidemment d'obtenir ce boulot de livraison de lait. Essayez de regarder du côté de Waterlane le matin..."
Quest_21_3,"Ost vous a donné cinq bouteilles de lait à vendre à des gens au hasard. Après l'élection, il s'attend à ce que vous reveniez avec 10 000 couronnes : son retour sur investissement dans ce merveilleux stratagème.

Clairement, c'est le seul moyen pour vous de devenir riche.",,,,"Ost vous a donné cinq bouteilles de lait à vendre à des gens au hasard. Après l'élection, il s'attend à ce que vous reveniez avec 10 000 couronnes : son retour sur investissement dans ce merveilleux stratagème.

Clairement, c'est le seul moyen pour vous de devenir riche."
Quest_21_4,Vous avez refusé de vendre le lait. C'était clairement une arnaque.,,,,Vous avez refusé de vendre le lait. C'était clairement une arnaque.
Quest_21_5,Vous n'avez pas réussi à vendre les cinq bouteilles de lait tourné pour vingt mille couronnes. Ost n'a pas été choqué.,,,,Vous n'avez pas réussi à vendre les cinq bouteilles de lait tourné pour vingt mille couronnes. Ost n'a pas été choqué.
Quest_21_6,Vous avez donné 10 000 couronnes à Ost le jour de l'élection. Il était choqué.,,,,Vous avez donné 10 000 couronnes à Ost le jour de l'élection. Il était choqué.
Quest_22_1,Valkyrie,,,,Valkyrie
Quest_22_2,"Ettir, l'ange qui travaille pour le Magistrat Darrow, est votre colocataire pendant cette enquête. Vous la trouvez insaisissable et pourtant intrigante. Apprenez-en davantage grâce à la plus difficile des techniques : lui parler.",,,,"Ettir, l'ange qui travaille pour le Magistrat Darrow, est votre colocataire pendant cette enquête. Vous la trouvez insaisissable et pourtant intrigante. Apprenez-en davantage grâce à la plus difficile des techniques : lui parler."
Quest_22_3,"Vous avez réussi à pousser Ettir à s'ouvrir à vous. Elle est clairement un être étrange, vivant seule dans une ville qui n'a pas vraiment de place pour elle. Elle a proposé de vous aider dans votre enquête lorsque vous atteindrez les profondeurs sous la ville...",,,,"Vous avez réussi à pousser Ettir à s'ouvrir à vous. Elle est clairement un être étrange, vivant seule dans une ville qui n'a pas vraiment de place pour elle. Elle a proposé de vous aider dans votre enquête lorsque vous atteindrez les profondeurs sous la ville..."
Quest_22_4,"Vous avez rencontré l'ange dans la Ville d'En Bas. Pourtant, elle ne vous rejoindra qu'une fois que vous serez descendu encore plus loin.",,,,"Vous avez rencontré l'ange dans la Ville d'En Bas. Pourtant, elle ne vous rejoindra qu'une fois que vous serez descendu encore plus loin."
Quest_22_5,Ettir rejoint votre groupe pendant que vous explorez ce niveau le plus bas sous la ville.,,,,Ettir rejoint votre groupe pendant que vous explorez ce niveau le plus bas sous la ville.
Quest_23_1,Un paladin disparu,,,,Un paladin disparu
Quest_23_2,"Le Seigneur Gorm de Norvik a disparu. On dit que le paladin légendaire s'est volatilisé très loin sous la ville...

<b>Localisez le Paladin Disparu. Cela fera de vous un héros.</b>",,,,"Le Seigneur Gorm de Norvik a disparu. On dit que le paladin légendaire s'est volatilisé très loin sous la ville...

<b>Localisez le Paladin Disparu. Cela fera de vous un héros.</b>"
Quest_23_3,"Vous avez trouvé un Sceau de Paladin officiel dans la Ville d'En Bas. Il semble assez haut placé pour avoir appartenu au Seigneur Gorm. Même si vous n'avez pas trouvé de corps, il est très probablement perdu dans le donjon.",,,,"Vous avez trouvé un Sceau de Paladin officiel dans la Ville d'En Bas. Il semble assez haut placé pour avoir appartenu au Seigneur Gorm. Même si vous n'avez pas trouvé de corps, il est très probablement perdu dans le donjon."
Quest_23_4,Vous avez trouvé le Seigneur Gorm dans l'Au-Delà. Mais devriez-vous le signaler à Darrow ? Seul le temps dira quel était le bon choix.,,,,Vous avez trouvé le Seigneur Gorm dans l'Au-Delà. Mais devriez-vous le signaler à Darrow ? Seul le temps dira quel était le bon choix.
Quest_24_1,Ligne dorée,,,,Ligne dorée
Quest_24_2,Un conflit géopolitique est en cours dans les Terres des Clans. La patrie des halfelins natifs d'Askanii a été coupée en deux par la soi-disant <i>Ligne dorée</i>. Les célestes tiennent l'ouest. Peut-être devriez-vous en apprendre davantage ?,,,,Un conflit géopolitique est en cours dans les Terres des Clans. La patrie des halfelins natifs d'Askanii a été coupée en deux par la soi-disant <i>Ligne dorée</i>. Les célestes tiennent l'ouest. Peut-être devriez-vous en apprendre davantage ?
Quest_24_3,Jehanne a de la famille qui combat sur la Ligne dorée. Ils meurent de faim.,,,,Jehanne a de la famille qui combat sur la Ligne dorée. Ils meurent de faim.
Quest_24_4,Snurre est membre du Clan Harefoot et cousin éloigné de Carrot.,,,,Snurre est membre du Clan Harefoot et cousin éloigné de Carrot.
Quest_24_5,"Oyu veut soutenir les siens dans les Terres des Clans, comme beaucoup de personnes d'ascendance kargameshienne.",,,,"Oyu veut soutenir les siens dans les Terres des Clans, comme beaucoup de personnes d'ascendance kargameshienne."
Quest_24_6,"Ivcx a partagé ce qu'il sait de la Ligne dorée : comment la trêve sera maintenue, et comment la Horde prévoit de prendre le contrôle par des moyens plus diplomatiques. Mais au bout du compte, les halfelins n'auront pas droit à l'autonomie.",,,,"Ivcx a partagé ce qu'il sait de la Ligne dorée : comment la trêve sera maintenue, et comment la Horde prévoit de prendre le contrôle par des moyens plus diplomatiques. Mais au bout du compte, les halfelins n'auront pas droit à l'autonomie."
Quest_25_1,Marteau et zèle,,,,Marteau et zèle
Quest_25_2,Rollo pense que les informations obtenues sur les Libre-Marcheurs devraient être partagées avec les Azgals. Il veut que vous invitiez Modissa à une réunion.,,,,Rollo pense que les informations obtenues sur les Libre-Marcheurs devraient être partagées avec les Azgals. Il veut que vous invitiez Modissa à une réunion.
Quest_25_3,Modissa a accepté l'invitation et viendra au rollermill avec son escouade. Préparez-vous au bazar.,,,,Modissa a accepté l'invitation et viendra au rollermill avec son escouade. Préparez-vous au bazar.
Quest_25_4,"Modissa et Rollo ont discuté du contrat des Libre-Marcheurs. Elle va publier un exposé dans le numéro du Chant le jour de l'élection, puis les autres journaux recevront des copies des documents.",,,,"Modissa et Rollo ont discuté du contrat des Libre-Marcheurs. Elle va publier un exposé dans le numéro du Chant le jour de l'élection, puis les autres journaux recevront des copies des documents."
Quest_25_5,"Modissa et Rollo ont discuté du contrat des Libre-Marcheurs. Ensemble, ils enverront des copies des documents à tous les grands journaux de la ville.",,,,"Modissa et Rollo ont discuté du contrat des Libre-Marcheurs. Ensemble, ils enverront des copies des documents à tous les grands journaux de la ville."
Quest_30_1,Esoteric Ebb,,,,Esoteric Ebb
Quest_30_2,"Il y a un rythme dans le Royaume de Jor, et vous avez entendu sa voix. Retrouvez-le à son Pilier le plus proche. Il plonge profondément : enquêtez dessus à chaque niveau.",,,,"Il y a un rythme dans le Royaume de Jor, et vous avez entendu sa voix. Retrouvez-le à son Pilier le plus proche. Il plonge profondément : enquêtez dessus à chaque niveau."
Quest_30_3,"Vous avez médité avec le Pilier de Jor, sur Pillar Street.",,,,"Vous avez médité avec le Pilier de Jor, sur Pillar Street."
Quest_30_4,"Vous avez parlé avec les murmures de Pillar Crossing. Ils sont sinistres, c'est le moins qu'on puisse dire.",,,,"Vous avez parlé avec les murmures de Pillar Crossing. Ils sont sinistres, c'est le moins qu'on puisse dire."
Quest_30_5,"Vous avez senti une connexion avec les voix à l'intérieur du Pilier, en bas dans la Ville d'En Bas. Vous avez vu quelque chose qui vous a ébranlé.",,,,"Vous avez senti une connexion avec les voix à l'intérieur du Pilier, en bas dans la Ville d'En Bas. Vous avez vu quelque chose qui vous a ébranlé."
Quest_30_6,"Vous avez examiné le bas du Pilier de Jor, là où il disparaît dans les monticules luxuriants du Chemin sous-marin.",,,,"Vous avez examiné le bas du Pilier de Jor, là où il disparaît dans les monticules luxuriants du Chemin sous-marin."
Quest_30_7,"Malgré sa nature dormante, ce Pilier de Jor est très actif à l'intérieur. Les âmes des morts y circulent. Vous les entendez.

Pour l'instant, c'est tout ce que vous apprendrez.",,,,"Malgré sa nature dormante, ce Pilier de Jor est très actif à l'intérieur. Les âmes des morts y circulent. Vous les entendez.

Pour l'instant, c'est tout ce que vous apprendrez."
Quest_31_1,Que le fleuve t'emporte,,,,Que le fleuve t'emporte
Quest_31_2,Vous avez été amené à la lichhouse par des pêcheurs. Mais comment avez-vous survécu à votre plongeon dans le fleuve ?,,,,Vous avez été amené à la lichhouse par des pêcheurs. Mais comment avez-vous survécu à votre plongeon dans le fleuve ?
Quest_31_3,"C'est Thalassos, l'homme-poisson, qui vous a repêché dans le fleuve. Mais il dit que vous étiez mort lorsqu'il vous a déposé à la Lichhouse.",,,,"C'est Thalassos, l'homme-poisson, qui vous a repêché dans le fleuve. Mais il dit que vous étiez mort lorsqu'il vous a déposé à la Lichhouse."
Quest_31_4,Vous avez trouvé l'endroit exact où vous êtes tombé dans le fleuve. Le râtelier à vélos ! Quelqu'un a dû vous pousser.,,,,Vous avez trouvé l'endroit exact où vous êtes tombé dans le fleuve. Le râtelier à vélos ! Quelqu'un a dû vous pousser.
Quest_31_5,"C'est Visken qui vous a ramené à la vie, au nom de Dame Sageleaf. Mais pourquoi ?",,,,"C'est Visken qui vous a ramené à la vie, au nom de Dame Sageleaf. Mais pourquoi ?"
Quest_31_6,Dame Sageleaf a appris votre décès et a engagé Visken pour vous ramener. Seulement parce qu'elle ne voulait pas attendre un autre clerc. Waouh.,,,,Dame Sageleaf a appris votre décès et a engagé Visken pour vous ramener. Seulement parce qu'elle ne voulait pas attendre un autre clerc. Waouh.
Quest_31_7,"C'était l'adolescente, Freydis. Elle vous a tué. Et elle a trouvé très agaçant que vous reveniez d'entre les morts.

Toute cette histoire est franchement très embarrassante.",,,,"C'était l'adolescente, Freydis. Elle vous a tué. Et elle a trouvé très agaçant que vous reveniez d'entre les morts.

Toute cette histoire est franchement très embarrassante."
Quest_32_1,Blues de la Lichhouse,,,,Blues de la Lichhouse
Quest_32_2,L'homme pâle nommé Visken est très suspect. Découvrez ce qui se passe dans sa lichhouse.,,,,L'homme pâle nommé Visken est très suspect. Découvrez ce qui se passe dans sa lichhouse.
Quest_32_3,Le garde de sécurité kobold fait des tournées de lait pour gagner un peu d'argent en plus. Mais pourquoi ?,,,,Le garde de sécurité kobold fait des tournées de lait pour gagner un peu d'argent en plus. Mais pourquoi ?
Quest_32_4,Ce chevalier noir semble avoir un lien avec Visken. Il est très effrayant.,,,,Ce chevalier noir semble avoir un lien avec Visken. Il est très effrayant.
Quest_32_5,La mercenaire Razz travaille clairement pour Visken. D'une manière ou d'une autre.,,,,La mercenaire Razz travaille clairement pour Visken. D'une manière ou d'une autre.
Quest_32_6,L'horrible crocolisque Kraaid semble travailler pour Visken à un certain titre. L'homme pâle doit être un drôle de type pour avoir de tels amis...,,,,L'horrible crocolisque Kraaid semble travailler pour Visken à un certain titre. L'homme pâle doit être un drôle de type pour avoir de tels amis...
Quest_32_7,Vous avez découvert que Visken est un puissant sorcier mort-vivant. Une <i>LICHE</i>. Mais que pouvez-vous y faire ?,,,,Vous avez découvert que Visken est un puissant sorcier mort-vivant. Une <i>LICHE</i>. Mais que pouvez-vous y faire ?
Quest_32_8,"Vous avez trouvé plusieurs des « Assistants » de Visken à travers Tolstad. Et l'homme pâle lui-même doit être une sorte de cerveau maléfique. Vous devez enquêter davantage, et vous avez reçu un indice : visitez la lichhouse après minuit. <i>Seul</i>. Cela pourrait mal tourner, alors préparez-vous.",,,,"Vous avez trouvé plusieurs des « Assistants » de Visken à travers Tolstad. Et l'homme pâle lui-même doit être une sorte de cerveau maléfique. Vous devez enquêter davantage, et vous avez reçu un indice : visitez la lichhouse après minuit. <i>Seul</i>. Cela pourrait mal tourner, alors préparez-vous."
Quest_32_9,"Vous avez trouvé Visken et ses pions en pleine petite fête à la lichhouse, et il vous a proposé un sombre marché.",,,,"Vous avez trouvé Visken et ses pions en pleine petite fête à la lichhouse, et il vous a proposé un sombre marché."
Quest_33_1,Contrat cultiste,,,,Contrat cultiste
Quest_33_2,"Un assassin s'en est pris à votre vie. Vous avez survécu, mais l'agresseur s'est échappé. Sans indices autres qu'un masque ésotérique, vous devez être prêt à son retour à tout moment.",,,,"Un assassin s'en est pris à votre vie. Vous avez survécu, mais l'agresseur s'est échappé. Sans indices autres qu'un masque ésotérique, vous devez être prêt à son retour à tout moment."
Quest_33_3,"En marchant seul la nuit, vous avez été attaqué par un assassin masqué. Qui que ce soit, ça sent franchement le culte. Puisqu'il attendait clairement que vous soyez seul, c'est absolument quelqu'un qui cherche à vous tuer vous en particulier.",,,,"En marchant seul la nuit, vous avez été attaqué par un assassin masqué. Qui que ce soit, ça sent franchement le culte. Puisqu'il attendait clairement que vous soyez seul, c'est absolument quelqu'un qui cherche à vous tuer vous en particulier."
Quest_33_4,"Vous avez croisé l'assassin dans la Ville d'En Bas. L'assaillant masqué semble avoir gardé un chemin secret précis, qui mène très loin vers le bas...",,,,"Vous avez croisé l'assassin dans la Ville d'En Bas. L'assaillant masqué semble avoir gardé un chemin secret précis, qui mène très loin vers le bas..."
Quest_33_5,"Vous avez traqué l'assassin jusqu'à l'Ancienne Prison, loin sous la ville. L'assaillante s'est révélée être Freydis, la fille du Seigneur-monnayeur Darrow. Vous n'aviez donc pas d'autre choix que de la laisser partir. Maintenant, allez rencontrer son patron...",,,,"Vous avez traqué l'assassin jusqu'à l'Ancienne Prison, loin sous la ville. L'assaillante s'est révélée être Freydis, la fille du Seigneur-monnayeur Darrow. Vous n'aviez donc pas d'autre choix que de la laisser partir. Maintenant, allez rencontrer son patron..."
Quest_33_6,"En descendant toujours plus profondément, vous avez rencontré un Trifler dans son repaire. Vous avez discuté avec lui, et il semble qu'il était derrière les attaques, mais que tout cela appartient maintenant au passé.

Qu'allez-vous faire ? L'arrêter ?",,,,"En descendant toujours plus profondément, vous avez rencontré un Trifler dans son repaire. Vous avez discuté avec lui, et il semble qu'il était derrière les attaques, mais que tout cela appartient maintenant au passé.

Qu'allez-vous faire ? L'arrêter ?"
Quest_34_1,Conflit de classes,,,,Conflit de classes
Quest_34_2,"Vous avez des opinions très arrêtées. Il est temps de choisir une voie.

<i>Clerc. Roublard. Magicien.</i> Ou autre chose ?",,,,"Vous avez des opinions très arrêtées. Il est temps de choisir une voie.

<i>Clerc. Roublard. Magicien.</i> Ou autre chose ?"
Quest_34_3,"Vous vous êtes déclaré <b>Le Clerc</b> de Norvik $CLERIC fois. C'est un titre grandiose, digne d'un vrai clerc humain comme vous.",,,,"Vous vous êtes déclaré <b>Le Clerc</b> de Norvik $CLERIC fois. C'est un titre grandiose, digne d'un vrai clerc humain comme vous."
Quest_34_4,Vous l'avez clairement dit $ROGUE fois maintenant : vous êtes un roublard à la con ! Et personne ne peut vous empêcher d'être le rôdeur le plus cool de Tolstad.,,,,Vous l'avez clairement dit $ROGUE fois maintenant : vous êtes un roublard à la con ! Et personne ne peut vous empêcher d'être le rôdeur le plus cool de Tolstad.
Quest_34_5,"À ce jour, vous avez dit $WIZARD fois que vous étiez un magicien. Ce que vous êtes. Malgré l'accoutrement, votre vrai talent se trouve dans l'Arcane. Évidemment.",,,,"À ce jour, vous avez dit $WIZARD fois que vous étiez un magicien. Ce que vous êtes. Malgré l'accoutrement, votre vrai talent se trouve dans l'Arcane. Évidemment."
Quest_34_6,"Après avoir montré votre affinité primordiale, vous êtes maintenant prêt à vous présenter comme un druide en devenir. Le temps dira si cette voie vous intéresse vraiment... en le racontant aux gens $DRUID_Choice fois.",,,,"Après avoir montré votre affinité primordiale, vous êtes maintenant prêt à vous présenter comme un druide en devenir. Le temps dira si cette voie vous intéresse vraiment... en le racontant aux gens $DRUID_Choice fois."
Quest_34_7,"Vous vous êtes déclaré Barde. Un barde danseur, paraît-il. Vu votre parcours, vous pourriez bien finir par en faire une activité secondaire légitime. Pour l'instant, vous l'avez dit aux gens $BARD_Choice fois.",,,,"Vous vous êtes déclaré Barde. Un barde danseur, paraît-il. Vu votre parcours, vous pourriez bien finir par en faire une activité secondaire légitime. Pour l'instant, vous l'avez dit aux gens $BARD_Choice fois."
Quest_34_8,"Vous avez survécu à l'ingestion du Slogdog, apprenant ainsi les voies du guerrier primordial. Une voie pleine de rage et de viandes non transformées. Donc, vous êtes déjà pratiquement un Barbare d'Askanii. Félicitations. Vous l'avez annoncé $BARB_Choice fois.",,,,"Vous avez survécu à l'ingestion du Slogdog, apprenant ainsi les voies du guerrier primordial. Une voie pleine de rage et de viandes non transformées. Donc, vous êtes déjà pratiquement un Barbare d'Askanii. Félicitations. Vous l'avez annoncé $BARB_Choice fois."
Quest_34_9,Vous vous êtes trouvé. Félicitations.,,,,Vous vous êtes trouvé. Félicitations.
Quest_35_1,Folio phénix,,,,Folio phénix
Quest_35_2,"Après votre aventure fluviale, votre vieux livre de sorts est ruiné ! Trouvez un prestataire capable de vous le relier.

<b>Réparez votre livre de sorts fichu, bon sang !</b>",,,,"Après votre aventure fluviale, votre vieux livre de sorts est ruiné ! Trouvez un prestataire capable de vous le relier.

<b>Réparez votre livre de sorts fichu, bon sang !</b>"
Quest_35_3,"Vous avez trouvé un relieur sur Waterlane View. Il réparera votre livre de prières, mais vous devrez payer 250 couronnes pour le travail. Et cela lui prendra jusqu'au lendemain matin. Ou plutôt l'après-midi, puisqu'il est hibou. Ils semblent nocturnes. Ou peut-être que c'est un truc de relieur. Ne jugez pas.",,,,"Vous avez trouvé un relieur sur Waterlane View. Il réparera votre livre de prières, mais vous devrez payer 250 couronnes pour le travail. Et cela lui prendra jusqu'au lendemain matin. Ou plutôt l'après-midi, puisqu'il est hibou. Ils semblent nocturnes. Ou peut-être que c'est un truc de relieur. Ne jugez pas."
Quest_35_4,"Vous avez réussi à récupérer votre livre de prières, maintenant relié de nouveau et dans un bel état tout frais. Cela devrait beaucoup aider à mémoriser des sorts !",,,,"Vous avez réussi à récupérer votre livre de prières, maintenant relié de nouveau et dans un bel état tout frais. Cela devrait beaucoup aider à mémoriser des sorts !"
Quest_36_1,Parenté primordiale,,,,Parenté primordiale
Quest_36_2,Convainquez Nessan de vous enseigner la magie primordiale. Si cela vous tente.,,,,Convainquez Nessan de vous enseigner la magie primordiale. Si cela vous tente.
Quest_36_3,"Vous vous êtes accordé aux Fils primordiaux, prouvant votre valeur à Nessan. Vous êtes maintenant un druide très débutant, du moins à ses yeux.",,,,"Vous vous êtes accordé aux Fils primordiaux, prouvant votre valeur à Nessan. Vous êtes maintenant un druide très débutant, du moins à ses yeux."
Quest_36_4,Vous avez sauvé un homme-fongus sur le Chemin de la Sous-Côte. Cela doit assurément vous mettre en harmonie avec la nature.,,,,Vous avez sauvé un homme-fongus sur le Chemin de la Sous-Côte. Cela doit assurément vous mettre en harmonie avec la nature.
Quest_36_5,Nessan vous a invité à une rencontre récurrente de druidisme. C'est exactement ce dont un homme de 27 ans a besoin pour se faire plus d'amis.,,,,Nessan vous a invité à une rencontre récurrente de druidisme. C'est exactement ce dont un homme de 27 ans a besoin pour se faire plus d'amis.
Quest_38_1,Gardien de la crypte,,,,Gardien de la crypte
Quest_38_2,"Un puissant lanceur de sorts nommé Bondevol se cache dans les cryptes.

<b>Vous devez le trouver.</b>",,,,"Un puissant lanceur de sorts nommé Bondevol se cache dans les cryptes.

<b>Vous devez le trouver.</b>"
Quest_38_3,"Vous avez eu une charmante conversation avec Bondevol, le demi-liche. Il n'était que modérément fou.",,,,"Vous avez eu une charmante conversation avec Bondevol, le demi-liche. Il n'était que modérément fou."
Quest_39_1,Les Mines perdues de Toul'Amon,,,,Les Mines perdues de Toul'Amon
Quest_39_2,"Un nain nommé Akzel cherche une mine perdue légendaire, quelque part dans le tunnel au sud-ouest. Mais le HWBT ne le laissera pas passer.

Trouvez un symbole du soleil, ou son absence, « le sanctuaire », puis retournez le voir pour recevoir une récompense.",,,,"Un nain nommé Akzel cherche une mine perdue légendaire, quelque part dans le tunnel au sud-ouest. Mais le HWBT ne le laissera pas passer.

Trouvez un symbole du soleil, ou son absence, « le sanctuaire », puis retournez le voir pour recevoir une récompense."
Quest_39_3,"Vous avez trouvé un ancien sanctuaire à thème félin, qui vous a donné un poème.",,,,"Vous avez trouvé un ancien sanctuaire à thème félin, qui vous a donné un poème."
Quest_39_4,Akzel a compris qu'il cherchait au mauvais endroit. Mais le poème semble lui avoir donné un indice sur la prochaine zone à fouiller. Il vous invite à le rejoindre dans quelques mois pour une vraie expédition.,,,,Akzel a compris qu'il cherchait au mauvais endroit. Mais le poème semble lui avoir donné un indice sur la prochaine zone à fouiller. Il vous invite à le rejoindre dans quelques mois pour une vraie expédition.
Quest_40_1,Programme philogyne,,,,Programme philogyne
Quest_40_2,Les femmes. Elles sont <i>partout</i>. Votre valeur en tant qu'homme ne dépend que de l'admiration qu'elles vous portent. Votre objectif ? Obtenir un rendez-vous. Un vrai rendez-vous. Bonne chance.,,,,Les femmes. Elles sont <i>partout</i>. Votre valeur en tant qu'homme ne dépend que de l'admiration qu'elles vous portent. Votre objectif ? Obtenir un rendez-vous. Un vrai rendez-vous. Bonne chance.
Quest_40_3,"Vous avez réussi à obtenir la promesse d'un rendez-vous avec l'Agente Viira, la belle orque Libre-Marcheuse ! Mais pas avant l'élection. Inutile donc de vous en inquiéter maintenant.",,,,"Vous avez réussi à obtenir la promesse d'un rendez-vous avec l'Agente Viira, la belle orque Libre-Marcheuse ! Mais pas avant l'élection. Inutile donc de vous en inquiéter maintenant."
Quest_40_4,"D'une manière ou d'une autre, vous avez réussi à convaincre la guerrière céleste Ettir d'aller à un rendez-vous avec vous, dans quelques semaines environ. Ou du moins, vous pensez que c'est ce qui s'est passé. Peut-être. Excellent travail !",,,,"D'une manière ou d'une autre, vous avez réussi à convaincre la guerrière céleste Ettir d'aller à un rendez-vous avec vous, dans quelques semaines environ. Ou du moins, vous pensez que c'est ce qui s'est passé. Peut-être. Excellent travail !"
Quest_40_5,"Moongore, la jardinière/gardienne du HWBT, a été charmée par un homme en jaune. Vous devez venger son honneur pour prouver votre valeur...",,,,"Moongore, la jardinière/gardienne du HWBT, a été charmée par un homme en jaune. Vous devez venger son honneur pour prouver votre valeur..."
Quest_40_6,Vous avez vengé l'honneur de Moongore et gagné son respect en tant qu'homme. Elle a accepté d'aller à un « combat d'entraînement » (en gros un rendez-vous ?) après l'élection. N'êtes-vous pas un sacré veinard !,,,,Vous avez vengé l'honneur de Moongore et gagné son respect en tant qu'homme. Elle a accepté d'aller à un « combat d'entraînement » (en gros un rendez-vous ?) après l'élection. N'êtes-vous pas un sacré veinard !
,,,,,
,,,,,
,,,,,
Quest_41_1,Essence d'inflorescence,,,,Essence d'inflorescence
